Act of Treason_field,Act of Treason_hand,Act of Treason_opp_field,Aerial Assault_field,Aerial Assault_hand,Aerial Assault_opp_field,Aether Gust_field,Aether Gust_hand,Aether Gust_opp_field,Agent of Treachery_field,Agent of Treachery_hand,Agent of Treachery_opp_field,Agonizing Syphon_field,Agonizing Syphon_hand,Agonizing Syphon_opp_field,Air Elemental_field,Air Elemental_hand,Air Elemental_opp_field,"Ajani, Strength of the Pride_field","Ajani, Strength of the Pride_hand","Ajani, Strength of the Pride_opp_field",Ancestral Blade_field,Ancestral Blade_hand,Ancestral Blade_opp_field,Angel of Vitality_field,Angel of Vitality_hand,Angel of Vitality_opp_field,Angelic Gift_field,Angelic Gift_hand,Angelic Gift_opp_field,Anticipate_field,Anticipate_hand,Anticipate_opp_field,Apostle of Purifying Light_field,Apostle of Purifying Light_hand,Apostle of Purifying Light_opp_field,"Atemis, All-Seeing_field","Atemis, All-Seeing_hand","Atemis, All-Seeing_opp_field",Audacious Thief_field,Audacious Thief_hand,Audacious Thief_opp_field,Barony Vampire_field,Barony Vampire_hand,Barony Vampire_opp_field,Battalion Foot Soldier_field,Battalion Foot Soldier_hand,Battalion Foot Soldier_opp_field,Bishop of Wings_field,Bishop of Wings_hand,Bishop of Wings_opp_field,Bladebrand_field,Bladebrand_hand,Bladebrand_opp_field,Blightbeetle_field,Blightbeetle_hand,Blightbeetle_opp_field,Blood Burglar_field,Blood Burglar_hand,Blood Burglar_opp_field,Blood for Bones_field,Blood for Bones_hand,Blood for Bones_opp_field,Bloodsoaked Altar_field,Bloodsoaked Altar_hand,Bloodsoaked Altar_opp_field,Bloodthirsty Aerialist_field,Bloodthirsty Aerialist_hand,Bloodthirsty Aerialist_opp_field,Bone to Ash_field,Bone to Ash_hand,Bone to Ash_opp_field,Boneclad Necromancer_field,Boneclad Necromancer_hand,Boneclad Necromancer_opp_field,Boreal Elemental_field,Boreal Elemental_hand,Boreal Elemental_opp_field,Brineborn Cutthroat_field,Brineborn Cutthroat_hand,Brineborn Cutthroat_opp_field,Brought Back_field,Brought Back_hand,Brought Back_opp_field,Captivating Gyre_field,Captivating Gyre_hand,Captivating Gyre_opp_field,Cavalier of Dawn_field,Cavalier of Dawn_hand,Cavalier of Dawn_opp_field,Cavalier of Flame_field,Cavalier of Flame_hand,Cavalier of Flame_opp_field,Cavalier of Gales_field,Cavalier of Gales_hand,Cavalier of Gales_opp_field,Cavalier of Night_field,Cavalier of Night_hand,Cavalier of Night_opp_field,Cerulean Drake_field,Cerulean Drake_hand,Cerulean Drake_opp_field,Chandra's Embercat_field,Chandra's Embercat_hand,Chandra's Embercat_opp_field,Chandra's Outrage_field,Chandra's Outrage_hand,Chandra's Outrage_opp_field,"Chandra, Acolyte of Flame_field","Chandra, Acolyte of Flame_hand","Chandra, Acolyte of Flame_opp_field","Chandra, Awakened Inferno_field","Chandra, Awakened Inferno_hand","Chandra, Awakened Inferno_opp_field","Chandra, Novice Pyromancer_field","Chandra, Novice Pyromancer_hand","Chandra, Novice Pyromancer_opp_field",Cloudkin Seer_field,Cloudkin Seer_hand,Cloudkin Seer_opp_field,Convolute_field,Convolute_hand,Convolute_opp_field,Dawning Angel_field,Dawning Angel_hand,Dawning Angel_opp_field,Daybreak Chaplin_field,Daybreak Chaplin_hand,Daybreak Chaplin_opp_field,Devout Decree_field,Devout Decree_hand,Devout Decree_opp_field,Disenchant_field,Disenchant_hand,Disenchant_opp_field,Disfigure_field,Disfigure_hand,Disfigure_opp_field,Drawn from Dreams_field,Drawn from Dreams_hand,Drawn from Dreams_opp_field,Dread Presence_field,Dread Presence_hand,Dread Presence_opp_field,Dungeon Geists_field,Dungeon Geists_hand,Dungeon Geists_opp_field,Duress_field,Duress_hand,Duress_opp_field,Embodiment of Agonies_field,Embodiment of Agonies_hand,Embodiment of Agonies_opp_field,Epicure of Blood_field,Epicure of Blood_hand,Epicure of Blood_opp_field,Eternal Isolation_field,Eternal Isolation_hand,Eternal Isolation_opp_field,Faerie Miscreant_field,Faerie Miscreant_hand,Faerie Miscreant_opp_field,Fathom Fleet Cutthroat_field,Fathom Fleet Cutthroat_hand,Fathom Fleet Cutthroat_opp_field,Fencing Ace_field,Fencing Ace_hand,Fencing Ace_opp_field,Feral Abomination_field,Feral Abomination_hand,Feral Abomination_opp_field,Fire Elemental_field,Fire Elemental_hand,Fire Elemental_opp_field,Flood of Tears_field,Flood of Tears_hand,Flood of Tears_opp_field,Forest_field,Forest_hand,Forest_opp_field,Fortress Crab_field,Fortress Crab_hand,Fortress Crab_opp_field,Frilled Sea Serpent_field,Frilled Sea Serpent_hand,Frilled Sea Serpent_opp_field,Frost Lynx_field,Frost Lynx_hand,Frost Lynx_opp_field,Gauntlet of Light_field,Gauntlet of Light_hand,Gauntlet of Light_opp_field,Glaring Aegis_field,Glaring Aegis_hand,Glaring Aegis_opp_field,Gods Willing_field,Gods Willing_hand,Gods Willing_opp_field,Gorging Vulture_field,Gorging Vulture_hand,Gorging Vulture_opp_field,Gravedigger_field,Gravedigger_hand,Gravedigger_opp_field,Griffin Protector_field,Griffin Protector_hand,Griffin Protector_opp_field,Griffin Sentinel_field,Griffin Sentinel_hand,Griffin Sentinel_opp_field,Gruesome Scourger_field,Gruesome Scourger_hand,Gruesome Scourger_opp_field,Hanged Executioner_field,Hanged Executioner_hand,Hanged Executioner_opp_field,Hard Cover_field,Hard Cover_hand,Hard Cover_opp_field,Herald of the Sun_field,Herald of the Sun_hand,Herald of the Sun_opp_field,Inspired Charge_field,Inspired Charge_hand,Inspired Charge_opp_field,Inspiring Captain_field,Inspiring Captain_hand,Inspiring Captain_opp_field,Island_field,Island_hand,Island_opp_field,Knight of the Ebon Legion_field,Knight of the Ebon Legion_hand,Knight of the Ebon Legion_opp_field,Legion's End_field,Legion's End_hand,Legion's End_opp_field,Leyline of Sanctity_field,Leyline of Sanctity_hand,Leyline of Sanctity_opp_field,Leyline of the Void_field,Leyline of the Void_hand,Leyline of the Void_opp_field,Loxodon Lifechanter_field,Loxodon Lifechanter_hand,Loxodon Lifechanter_opp_field,Loyal Pegasus_field,Loyal Pegasus_hand,Loyal Pegasus_opp_field,Master Splicer_field,Master Splicer_hand,Master Splicer_opp_field,Masterful Replication_field,Masterful Replication_hand,Masterful Replication_opp_field,Metropolis Sprite_field,Metropolis Sprite_hand,Metropolis Sprite_opp_field,Mind Rot_field,Mind Rot_hand,Mind Rot_opp_field,Moat Piranhas_field,Moat Piranhas_hand,Moat Piranhas_opp_field,Moment of Heroism_field,Moment of Heroism_hand,Moment of Heroism_opp_field,Moorland Inquisitor_field,Moorland Inquisitor_hand,Moorland Inquisitor_opp_field,Mountain_field,Mountain_hand,Mountain_opp_field,"Mu Yanling, Sky Dancer_field","Mu Yanling, Sky Dancer_hand","Mu Yanling, Sky Dancer_opp_field",Murder_field,Murder_hand,Murder_opp_field,Negate_field,Negate_hand,Negate_opp_field,Noxious Grasp_field,Noxious Grasp_hand,Noxious Grasp_opp_field,Octoprophet_field,Octoprophet_hand,Octoprophet_opp_field,Pacifism_field,Pacifism_hand,Pacifism_opp_field,Plains_field,Plains_hand,Plains_opp_field,Planar Cleansing_field,Planar Cleansing_hand,Planar Cleansing_opp_field,Portal of Sanctuary_field,Portal of Sanctuary_hand,Portal of Sanctuary_opp_field,Raise the Alarm_field,Raise the Alarm_hand,Raise the Alarm_opp_field,Renowned Weaponsmith_field,Renowned Weaponsmith_hand,Renowned Weaponsmith_opp_field,Rotting Regisaur_field,Rotting Regisaur_hand,Rotting Regisaur_opp_field,Rule of Law_field,Rule of Law_hand,Rule of Law_opp_field,Sage's Row Denizen_field,Sage's Row Denizen_hand,Sage's Row Denizen_opp_field,Sanitarium Skeleton_field,Sanitarium Skeleton_hand,Sanitarium Skeleton_opp_field,Scheming Symmetry_field,Scheming Symmetry_hand,Scheming Symmetry_opp_field,Scholar of the Ages_field,Scholar of the Ages_hand,Scholar of the Ages_opp_field,"Sephara, Sky's Blade_field","Sephara, Sky's Blade_hand","Sephara, Sky's Blade_opp_field",Sleep Paralysis_field,Sleep Paralysis_hand,Sleep Paralysis_opp_field,Sorcerer of the Fang_field,Sorcerer of the Fang_hand,Sorcerer of the Fang_opp_field,"Sorin, Imperious Bloodlord_field","Sorin, Imperious Bloodlord_hand","Sorin, Imperious Bloodlord_opp_field",Soul Salvage_field,Soul Salvage_hand,Soul Salvage_opp_field,Soulmender_field,Soulmender_hand,Soulmender_opp_field,Spectral Sailor_field,Spectral Sailor_hand,Spectral Sailor_opp_field,Squad Captain_field,Squad Captain_hand,Squad Captain_opp_field,Starfield Mystic_field,Starfield Mystic_hand,Starfield Mystic_opp_field,Steadfast Sentry_field,Steadfast Sentry_hand,Steadfast Sentry_opp_field,Swamp_field,Swamp_hand,Swamp_opp_field,Tale's End_field,Tale's End_hand,Tale's End_opp_field,Thought Distortion_field,Thought Distortion_hand,Thought Distortion_opp_field,Undead Servant_field,Undead Servant_hand,Undead Servant_opp_field,Unholy Indenture_field,Unholy Indenture_hand,Unholy Indenture_opp_field,Unsummon_field,Unsummon_hand,Unsummon_opp_field,Vampire of the Dire Moon_field,Vampire of the Dire Moon_hand,Vampire of the Dire Moon_opp_field,Vengeful Warchief_field,Vengeful Warchief_hand,Vengeful Warchief_opp_field,Vial of Dragonfire_field,Vial of Dragonfire_hand,Vial of Dragonfire_opp_field,"Vilis, Broker of Blood_field","Vilis, Broker of Blood_hand","Vilis, Broker of Blood_opp_field",Warden of Evos Isle_field,Warden of Evos Isle_hand,Warden of Evos Isle_opp_field,Winged Words_field,Winged Words_hand,Winged Words_opp_field,Yarok's Fenlurker_field,Yarok's Fenlurker_hand,Yarok's Fenlurker_opp_field,Yarok's Wavecrasher_field,Yarok's Wavecrasher_hand,Yarok's Wavecrasher_opp_field,Yoked Ox_field,Yoked Ox_hand,Yoked Ox_opp_field,Zephyr Charge_field,Zephyr Charge_hand,Zephyr Charge_opp_field,game,handsize,handsize_opp,libsize,libsize_opp,life,life_opp,ncreatures_defender,ncreatures_double strike,ncreatures_first strike,ncreatures_flash,ncreatures_flying,ncreatures_hexproof,ncreatures_indestructible,ncreatures_lifelink,ncreatures_opp_defender,ncreatures_opp_double strike,ncreatures_opp_first strike,ncreatures_opp_flash,ncreatures_opp_flying,ncreatures_opp_hexproof,ncreatures_opp_indestructible,ncreatures_opp_lifelink,ncreatures_opp_reach,ncreatures_opp_unblockable,ncreatures_opp_vigilance,ncreatures_reach,ncreatures_unblockable,ncreatures_vigilance,num_creatures,num_lands,num_lands_opp,num_tapped_creatures,opp_creatures,opp_power_0tough_0,opp_power_0tough_1,opp_power_0tough_2,opp_power_0tough_3,opp_power_0tough_4,opp_power_0tough_5,opp_power_0tough_6,opp_power_0tough_7,opp_power_1tough_0,opp_power_1tough_1,opp_power_1tough_2,opp_power_1tough_3,opp_power_1tough_4,opp_power_1tough_5,opp_power_1tough_6,opp_power_1tough_7,opp_power_2tough_0,opp_power_2tough_1,opp_power_2tough_2,opp_power_2tough_3,opp_power_2tough_4,opp_power_2tough_5,opp_power_2tough_6,opp_power_2tough_7,opp_power_3tough_0,opp_power_3tough_1,opp_power_3tough_2,opp_power_3tough_3,opp_power_3tough_4,opp_power_3tough_5,opp_power_3tough_6,opp_power_3tough_7,opp_power_4tough_0,opp_power_4tough_1,opp_power_4tough_2,opp_power_4tough_3,opp_power_4tough_4,opp_power_4tough_5,opp_power_4tough_6,opp_power_4tough_7,opp_power_5tough_0,opp_power_5tough_1,opp_power_5tough_2,opp_power_5tough_3,opp_power_5tough_4,opp_power_5tough_5,opp_power_5tough_6,opp_power_5tough_7,opp_power_6tough_0,opp_power_6tough_1,opp_power_6tough_2,opp_power_6tough_3,opp_power_6tough_4,opp_power_6tough_5,opp_power_6tough_6,opp_power_6tough_7,opp_power_7tough_0,opp_power_7tough_1,opp_power_7tough_2,opp_power_7tough_3,opp_power_7tough_4,opp_power_7tough_5,opp_power_7tough_6,opp_tapped_creatures,opp_untapped_creatures,power_0tough_0,power_0tough_1,power_0tough_2,power_0tough_3,power_0tough_4,power_0tough_5,power_0tough_6,power_0tough_7,power_1tough_0,power_1tough_1,power_1tough_2,power_1tough_3,power_1tough_4,power_1tough_5,power_1tough_6,power_1tough_7,power_2tough_0,power_2tough_1,power_2tough_2,power_2tough_3,power_2tough_4,power_2tough_5,power_2tough_6,power_2tough_7,power_3tough_0,power_3tough_1,power_3tough_2,power_3tough_3,power_3tough_4,power_3tough_5,power_3tough_6,power_3tough_7,power_4tough_0,power_4tough_1,power_4tough_2,power_4tough_3,power_4tough_4,power_4tough_5,power_4tough_6,power_4tough_7,power_5tough_0,power_5tough_1,power_5tough_2,power_5tough_3,power_5tough_4,power_5tough_5,power_5tough_6,power_5tough_7,power_6tough_0,power_6tough_1,power_6tough_2,power_6tough_3,power_6tough_4,power_6tough_5,power_6tough_6,power_6tough_7,power_7tough_0,power_7tough_1,power_7tough_2,power_7tough_3,power_7tough_4,power_7tough_5,power_7tough_6,turn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,153.0,155.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,152.0,155.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,152.0,154.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
