0
0 days 00:00:05.633762000
0 days 00:00:08.548460000
0 days 00:00:02.360165000
0 days 00:00:07.050714000
0 days 00:00:03.269269000
0 days 00:00:04.376329000
0 days 00:00:02.883318000
0 days 00:00:07.932890000
0 days 00:00:06.612159000
0 days 00:00:01.716992000
