0
0 days 00:00:04.402043000
0 days 00:00:08.693119000
0 days 00:00:00.755982000
0 days 00:00:05.514566000
0 days 00:00:01.100108000
0 days 00:00:02.639626000
0 days 00:00:02.467121000
0 days 00:00:09.110989000
0 days 00:00:11.578648000
0 days 00:00:07.181460000
