0
0 days 00:00:01.387294000
0 days 00:00:09.166530000
0 days 00:00:01.434165000
0 days 00:00:07.624124000
0 days 00:00:07.450127000
0 days 00:00:04.030252000
0 days 00:00:04.694485000
0 days 00:00:06.548676000
0 days 00:00:00.395977000
0 days 00:00:05.683648000
